153,173,12,7.79358
153,172,14,9.92128
173,193,26,7.41665
172,192,27,7.818
173,192,27,10.0082
172,191,30,9.33421
153,152,32,3.11277
193,213,41,6.71227
193,212,41,9.74998
192,211,42,9.52577
191,210,43,11.5144
172,171,45,3.30479
211,230,54,12.5914
153,174,54,2.57938
210,229,55,12.6244
210,209,55,8.71921
191,190,56,3.88824
213,233,57,6.63935
213,232,57,9.36301
212,232,57,6.39167
212,231,57,9.38943
152,151,63,3.76452
209,228,65,15.9944
229,228,65,10.6694
174,194,65,9.74783
229,248,66,13.6764
209,208,67,9.44363
233,253,68,9.45593
231,250,68,14.0589
232,252,69,8.85536
230,249,70,9.00466
153,154,71,1.56561
232,251,72,10.0835
190,189,73,6.35196
171,170,74,3.78834
208,227,75,20.1988
193,214,75,3.15771
251,270,79,20.2271
228,247,79,10.3558
253,273,79,9.73294
252,272,79,10.5022
249,268,80,14.5743
250,269,80,12.4925
189,188,84,9.93176
252,271,85,9.24477
213,234,86,3.32988
208,207,87,5.23309
153,133,88,1.24001
269,288,89,16.2341
153,132,89,1.72902
273,293,90,9.24673
270,289,91,11.7947
170,169,92,5.85472
151,150,92,3.50788
272,292,92,8.09724
272,291,92,11.4452
271,290,94,16.7421
174,195,96,3.51004
234,254,98,8.58497
188,187,98,7.17022
233,254,98,3.55141
293,313,99,11.4821
169,168,100,13.454
292,311,103,12.8787
248,267,104,3.75497
291,310,105,11.7624
292,312,106,7.27097
289,308,106,9.45039
313,333,107,13.3011
195,215,108,8.68708
310,309,108,33.9417
194,215,108,3.3351
253,274,109,3.48801
174,175,109,1.84332
154,175,109,3.75493
168,167,110,10.4612
150,149,111,5.31447
187,206,114,9.2358
152,131,114,1.80725
333,353,116,11.9965
312,331,117,13.0119
311,330,118,10.0463
207,226,118,4.64384
273,294,118,3.65129
214,235,118,3.29292
149,148,119,14.2633
312,332,119,7.77607
167,186,122,13.8619
330,329,124,20.5549
153,134,124,1.34247
353,373,125,12.3482
293,314,125,4.56666
154,155,125,2.08606
333,352,126,8.06459
148,147,127,14.124
235,255,129,9.79991
234,255,129,3.63685
332,351,130,14.2886
313,334,130,4.99765
353,372,133,8.63068
167,166,133,4.63977
373,393,134,11.5493
195,216,134,4.08694
331,350,134,8.83369
333,354,136,5.2269
352,371,138,12.5392
151,130,139,2.05188
255,275,140,9.94644
309,328,140,4.65717
373,392,141,9.18992
195,196,142,2.31963
350,349,143,11.4109
353,374,144,5.1616
216,236,145,9.59873
215,236,145,4.04453
147,146,147,5.18623
372,391,147,10.2764
351,370,148,8.22994
274,295,150,3.60809
371,390,152,10.4032
373,394,154,4.99347
166,185,155,6.44977
235,256,155,3.89321
175,176,156,2.21955
370,369,159,9.85358
133,113,159,1.49158
130,129,160,4.9569
294,315,160,3.42002
133,112,160,2.06886
132,111,162,2.0531
349,348,164,4.79006
166,165,164,3.2653
256,276,165,10.4912
186,205,167,3.19845
129,128,167,15.3064
314,335,169,3.24072
216,237,170,4.00304
134,135,170,2.2075
154,135,170,1.50746
334,355,171,3.46158
