186,187,12,7.80876
186,207,20,7.03411
186,206,26,3.77258
186,167,32,4.32857
207,227,37,6.19755
207,228,39,7.64128
186,166,39,2.55927
207,208,40,5.10256
228,248,52,8.22565
186,185,52,1.89485
228,247,56,8.39521
207,226,59,3.70948
186,205,60,2.35414
187,188,63,2.24747
248,269,68,9.71962
248,268,69,6.26721
248,249,69,6.47718
186,165,71,2.22884
269,288,77,16.5503
288,289,82,20.1033
228,229,92,2.01179
248,267,95,3.43388
289,308,97,9.44199
167,168,97,1.64218
166,146,99,1.76036
289,309,102,5.188
165,184,105,4.22998
165,164,106,2.92465
165,145,108,2.71201
166,147,109,2.11183
309,310,125,4.78821
164,144,126,5.56553
309,290,127,6.36401
309,329,129,3.95191
228,209,133,1.70864
309,328,135,4.55298
309,330,139,4.02296
164,163,140,3.15587
167,148,143,1.43835
164,143,145,3.80968
289,270,148,2.31784
226,246,151,1.1525
164,183,152,3.21581
146,126,160,1.7135
329,349,163,2.98189
145,125,163,1.86517
205,225,164,1.0022
329,350,168,3.6322
143,162,169,5.94262
185,204,169,1.27708
146,127,174,1.94624
143,142,175,3.40008
329,348,176,3.04009
144,124,176,2.01568
267,287,177,1.25223
