290,289,5,19.1506
289,288,20,6.87094
290,309,20,7.03366
289,308,23,8.31317
288,269,46,5.45699
289,268,47,3.44598
309,310,49,3.56366
309,329,52,3.17815
309,328,58,3.76894
309,330,65,3.49977
268,249,78,4.86577
289,270,84,1.98329
249,248,89,9.12631
329,349,90,2.74696
329,350,97,3.24935
329,348,103,2.86376
348,368,121,6.19818
348,369,121,9.02756
248,229,128,4.00379
248,267,128,4.05866
248,247,128,2.80933
248,228,129,2.79062
368,388,133,9.04067
349,370,133,3.56997
348,347,136,3.28912
328,327,136,1.38974
368,387,138,8.61431
348,367,139,4.14269
369,389,140,5.45679
328,307,145,1.76897
248,227,150,2.48552
369,390,154,4.41587
288,287,155,0.815712
350,351,158,1.72817
367,386,159,7.29839
350,331,163,2.23282
347,366,166,4.86133
227,208,168,8.0759
370,371,168,2.87497
290,291,172,0.618951
347,346,174,2.67764
366,385,176,15.5806
