ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
661,1415,185,0,0.884,0.116,0.000
662,1090,510,0,0.681,0.319,0.000
663,1533,67,0,0.958,0.042,0.000
664,1449,151,0,0.906,0.094,0.000
665,1599,1,0,0.999,0.001,0.000
666,965,635,0,0.603,0.397,0.000
667,348,1252,0,0.217,0.782,0.000
668,1139,461,0,0.712,0.288,0.000
669,472,1128,0,0.295,0.705,0.000
670,1600,0,0,1.000,0.000,0.000
671,844,756,0,0.527,0.472,0.000
672,1320,280,0,0.825,0.175,0.000
673,1536,64,0,0.960,0.040,0.000
674,946,654,0,0.591,0.409,0.000
675,1393,207,0,0.871,0.129,0.000
676,1491,109,0,0.932,0.068,0.000
677,865,735,0,0.541,0.459,0.000
678,1343,257,0,0.839,0.161,0.000
679,1599,1,0,0.999,0.001,0.000
680,1396,204,0,0.873,0.128,0.000
681,1216,384,0,0.760,0.240,0.000
682,1293,307,0,0.808,0.192,0.000
683,1600,0,0,1.000,0.000,0.000
684,1599,1,0,0.999,0.001,0.000
685,1197,403,0,0.748,0.252,0.000
686,1483,117,0,0.927,0.073,0.000
687,1310,290,0,0.819,0.181,0.000
688,976,624,0,0.610,0.390,0.000
689,1172,428,0,0.733,0.268,0.000
690,1016,584,0,0.635,0.365,0.000
691,1321,279,0,0.826,0.174,0.000
692,1599,1,0,0.999,0.001,0.000
693,1049,551,0,0.656,0.344,0.000
694,334,1266,0,0.209,0.791,0.000
695,1539,61,0,0.962,0.038,0.000
696,1540,60,0,0.963,0.037,0.000
697,867,733,0,0.542,0.458,0.000
698,1246,354,0,0.779,0.221,0.000
699,1055,545,0,0.659,0.341,0.000
700,1432,168,0,0.895,0.105,0.000
701,738,862,0,0.461,0.539,0.000
702,1312,288,0,0.820,0.180,0.000
703,1332,268,0,0.833,0.168,0.000
704,727,873,0,0.454,0.546,0.000
705,1457,143,0,0.911,0.089,0.000
706,1506,94,0,0.941,0.059,0.000
707,1239,361,0,0.774,0.226,0.000
708,1112,488,0,0.695,0.305,0.000
709,1600,0,0,1.000,0.000,0.000
710,1112,488,0,0.695,0.305,0.000
711,1100,500,0,0.688,0.312,0.000
712,1389,211,0,0.868,0.132,0.000
713,1430,170,0,0.894,0.106,0.000
714,1230,370,0,0.769,0.231,0.000
715,1557,43,0,0.973,0.027,0.000
716,1212,388,0,0.757,0.242,0.000
717,979,621,0,0.612,0.388,0.000
718,1136,464,0,0.710,0.290,0.000
719,1267,333,0,0.792,0.208,0.000
720,1479,121,0,0.924,0.076,0.000
721,1152,448,0,0.720,0.280,0.000
722,1070,530,0,0.669,0.331,0.000
723,1307,293,0,0.817,0.183,0.000
724,1144,456,0,0.715,0.285,0.000
725,1150,450,0,0.719,0.281,0.000
726,565,1035,0,0.353,0.647,0.000
727,1408,192,0,0.880,0.120,0.000
728,1111,489,0,0.694,0.306,0.000
729,1074,526,0,0.671,0.329,0.000
730,1403,197,0,0.877,0.123,0.000
731,1575,25,0,0.984,0.016,0.000
732,1277,323,0,0.798,0.202,0.000
733,1516,84,0,0.948,0.052,0.000
734,972,628,0,0.608,0.393,0.000
735,1085,515,0,0.678,0.322,0.000
736,1226,374,0,0.766,0.234,0.000
737,1523,77,0,0.952,0.048,0.000
738,1599,1,0,0.999,0.001,0.000
739,1529,71,0,0.956,0.044,0.000
740,198,1402,0,0.124,0.876,0.000
741,1183,417,0,0.739,0.261,0.000
742,1481,119,0,0.926,0.074,0.000
743,933,667,0,0.583,0.417,0.000
744,1564,36,0,0.978,0.022,0.000
745,1376,224,0,0.860,0.140,0.000
746,962,638,0,0.601,0.399,0.000
747,1480,120,0,0.925,0.075,0.000
748,1159,441,0,0.724,0.276,0.000
749,1544,56,0,0.965,0.035,0.000
750,1600,0,0,1.000,0.000,0.000
751,1454,146,0,0.909,0.091,0.000
752,1141,459,0,0.713,0.287,0.000
753,1600,0,0,1.000,0.000,0.000
754,1042,558,0,0.651,0.349,0.000
755,1363,237,0,0.852,0.148,0.000
756,469,1131,0,0.293,0.707,0.000
757,527,1073,0,0.329,0.671,0.000
758,820,780,0,0.512,0.487,0.000
759,1576,24,0,0.985,0.015,0.000
760,1498,102,0,0.936,0.064,0.000
761,1415,185,0,0.884,0.116,0.000
762,1322,278,0,0.826,0.174,0.000
763,1031,569,0,0.644,0.356,0.000
764,1600,0,0,1.000,0.000,0.000
765,1215,385,0,0.759,0.241,0.000
766,1328,272,0,0.830,0.170,0.000
767,604,996,0,0.378,0.623,0.000
768,905,695,0,0.566,0.434,0.000
769,1400,200,0,0.875,0.125,0.000
770,1290,310,0,0.806,0.194,0.000
771,936,664,0,0.585,0.415,0.000
772,1333,267,0,0.833,0.167,0.000
773,993,607,0,0.621,0.379,0.000
774,1178,422,0,0.736,0.264,0.000
775,1568,32,0,0.980,0.020,0.000
776,1389,211,0,0.868,0.132,0.000
777,1393,207,0,0.871,0.129,0.000
778,1249,351,0,0.781,0.219,0.000
779,950,650,0,0.594,0.406,0.000
780,1516,84,0,0.948,0.052,0.000
781,1014,586,0,0.634,0.366,0.000
782,1377,223,0,0.861,0.139,0.000
783,1115,485,0,0.697,0.303,0.000
784,964,636,0,0.603,0.398,0.000
785,1342,258,0,0.839,0.161,0.000
786,1550,50,0,0.969,0.031,0.000
787,328,1272,0,0.205,0.795,0.000
788,958,642,0,0.599,0.401,0.000
789,1546,54,0,0.966,0.034,0.000
790,1268,332,0,0.792,0.207,0.000
791,927,673,0,0.579,0.421,0.000
792,1299,301,0,0.812,0.188,0.000
793,1321,279,0,0.826,0.174,0.000
794,909,691,0,0.568,0.432,0.000
795,931,669,0,0.582,0.418,0.000
796,1075,525,0,0.672,0.328,0.000
797,952,648,0,0.595,0.405,0.000
798,1544,56,0,0.965,0.035,0.000
799,855,745,0,0.534,0.466,0.000
800,1276,324,0,0.797,0.203,0.000
801,1487,113,0,0.929,0.071,0.000
802,1420,180,0,0.887,0.113,0.000
803,1505,95,0,0.941,0.059,0.000
804,1600,0,0,1.000,0.000,0.000
805,1599,1,0,0.999,0.001,0.000
806,1571,29,0,0.982,0.018,0.000
807,1328,272,0,0.830,0.170,0.000
808,1573,27,0,0.983,0.017,0.000
809,1599,1,0,0.999,0.001,0.000
810,1553,47,0,0.971,0.029,0.000
811,1599,1,0,0.999,0.001,0.000
812,1415,185,0,0.884,0.116,0.000
813,1462,138,0,0.914,0.086,0.000
814,1329,271,0,0.831,0.169,0.000
815,1453,147,0,0.908,0.092,0.000
816,1032,568,0,0.645,0.355,0.000
817,1233,367,0,0.771,0.229,0.000
818,1067,533,0,0.667,0.333,0.000
819,1032,568,0,0.645,0.355,0.000
820,1030,570,0,0.644,0.356,0.000
821,1212,388,0,0.757,0.242,0.000
822,1374,226,0,0.859,0.141,0.000
823,1559,41,0,0.974,0.026,0.000
824,1008,592,0,0.630,0.370,0.000
825,1104,496,0,0.690,0.310,0.000
826,1324,276,0,0.828,0.172,0.000
827,1296,304,0,0.810,0.190,0.000
828,972,628,0,0.608,0.393,0.000
829,1325,275,0,0.828,0.172,0.000
830,1531,69,0,0.957,0.043,0.000
831,1576,24,0,0.985,0.015,0.000
832,1022,578,0,0.639,0.361,0.000
833,1599,1,0,0.999,0.001,0.000
834,1074,526,0,0.671,0.329,0.000
835,1279,321,0,0.799,0.201,0.000
836,443,1157,0,0.277,0.723,0.000
837,1087,513,0,0.679,0.321,0.000
838,1239,361,0,0.774,0.226,0.000
839,1160,440,0,0.725,0.275,0.000
840,1093,507,0,0.683,0.317,0.000
841,917,683,0,0.573,0.427,0.000
842,1143,457,0,0.714,0.286,0.000
843,801,799,0,0.501,0.499,0.000
844,1005,595,0,0.628,0.372,0.000
845,1162,438,0,0.726,0.274,0.000
846,1182,418,0,0.739,0.261,0.000
847,1502,98,0,0.939,0.061,0.000
848,1600,0,0,1.000,0.000,0.000
849,1205,395,0,0.753,0.247,0.000
850,1521,79,0,0.951,0.049,0.000
851,998,602,0,0.624,0.376,0.000
852,1385,215,0,0.866,0.134,0.000
853,1038,562,0,0.649,0.351,0.000
854,1204,396,0,0.752,0.247,0.000
855,1060,540,0,0.662,0.338,0.000
856,1019,581,0,0.637,0.363,0.000
857,1375,225,0,0.859,0.141,0.000
858,175,1425,0,0.109,0.891,0.000
859,1433,167,0,0.896,0.104,0.000
860,1024,576,0,0.640,0.360,0.000
861,1568,32,0,0.980,0.020,0.000
862,1341,259,0,0.838,0.162,0.000
863,1061,539,0,0.663,0.337,0.000
864,1397,203,0,0.873,0.127,0.000
865,1180,420,0,0.738,0.263,0.000
866,1276,324,0,0.797,0.203,0.000
867,1040,560,0,0.650,0.350,0.000
868,1090,510,0,0.681,0.319,0.000
869,1288,312,0,0.805,0.195,0.000
870,997,603,0,0.623,0.377,0.000
871,1511,89,0,0.944,0.056,0.000
872,1003,597,0,0.627,0.373,0.000
873,1242,358,0,0.776,0.224,0.000
874,1455,145,0,0.909,0.091,0.000
875,376,1224,0,0.235,0.765,0.000
876,1295,305,0,0.809,0.191,0.000
877,1036,564,0,0.647,0.352,0.000
878,1599,1,0,0.999,0.001,0.000
879,846,754,0,0.529,0.471,0.000
880,698,902,0,0.436,0.564,0.000
881,1334,266,0,0.834,0.166,0.000
882,1501,99,0,0.938,0.062,0.000
883,1131,469,0,0.707,0.293,0.000
884,1600,0,0,1.000,0.000,0.000
885,1266,334,0,0.791,0.209,0.000
886,1398,202,0,0.874,0.126,0.000
887,1233,367,0,0.771,0.229,0.000
888,1093,507,0,0.683,0.317,0.000
889,868,732,0,0.542,0.458,0.000
890,1538,62,0,0.961,0.039,0.000
891,1571,29,0,0.982,0.018,0.000
892,1114,486,0,0.696,0.304,0.000
893,1282,318,0,0.801,0.199,0.000
894,1430,170,0,0.894,0.106,0.000
895,1221,379,0,0.763,0.237,0.000
896,198,1402,0,0.124,0.876,0.000
897,898,702,0,0.561,0.439,0.000
898,1430,170,0,0.894,0.106,0.000
899,876,724,0,0.547,0.453,0.000
900,1139,461,0,0.712,0.288,0.000
901,1299,301,0,0.812,0.188,0.000
902,1453,147,0,0.908,0.092,0.000
903,1577,23,0,0.986,0.014,0.000
904,548,1052,0,0.343,0.657,0.000
905,1302,298,0,0.814,0.186,0.000
906,1340,260,0,0.838,0.163,0.000
907,1395,205,0,0.872,0.128,0.000
908,1127,473,0,0.704,0.296,0.000
909,1063,537,0,0.664,0.336,0.000
910,1267,333,0,0.792,0.208,0.000
911,1134,466,0,0.709,0.291,0.000
912,1576,24,0,0.985,0.015,0.000
913,1063,537,0,0.664,0.336,0.000
914,1600,0,0,1.000,0.000,0.000
915,1599,1,0,0.999,0.001,0.000
916,1086,514,0,0.679,0.321,0.000
917,1353,247,0,0.846,0.154,0.000
918,1152,448,0,0.720,0.280,0.000
919,1535,65,0,0.959,0.041,0.000
920,1530,70,0,0.956,0.044,0.000
921,1578,22,0,0.986,0.014,0.000
922,1599,1,0,0.999,0.001,0.000
923,1393,207,0,0.871,0.129,0.000
924,1101,499,0,0.688,0.312,0.000
925,1383,217,0,0.864,0.136,0.000
926,1263,337,0,0.789,0.211,0.000
927,1600,0,0,1.000,0.000,0.000
928,1181,419,0,0.738,0.262,0.000
929,1211,389,0,0.757,0.243,0.000
930,998,602,0,0.624,0.376,0.000
931,1261,339,0,0.788,0.212,0.000
932,1024,576,0,0.640,0.360,0.000
933,1052,548,0,0.657,0.343,0.000
934,209,1391,0,0.131,0.869,0.000
935,1125,475,0,0.703,0.297,0.000
936,1291,309,0,0.807,0.193,0.000
937,1090,510,0,0.681,0.319,0.000
938,1256,344,0,0.785,0.215,0.000
939,802,798,0,0.501,0.499,0.000
940,1329,271,0,0.831,0.169,0.000
941,884,716,0,0.552,0.448,0.000
942,639,961,0,0.399,0.601,0.000
943,1020,580,0,0.637,0.362,0.000
944,1303,297,0,0.814,0.186,0.000
945,1266,334,0,0.791,0.209,0.000
946,937,663,0,0.586,0.414,0.000
947,898,702,0,0.561,0.439,0.000
948,1256,344,0,0.785,0.215,0.000
949,969,631,0,0.606,0.394,0.000
950,1487,113,0,0.929,0.071,0.000
951,1034,566,0,0.646,0.354,0.000
952,1575,25,0,0.984,0.016,0.000
953,1354,246,0,0.846,0.154,0.000
954,1239,361,0,0.774,0.226,0.000
955,1068,532,0,0.667,0.333,0.000
956,1309,291,0,0.818,0.182,0.000
957,1018,582,0,0.636,0.364,0.000
958,1267,333,0,0.792,0.208,0.000
959,1599,1,0,0.999,0.001,0.000
960,1331,269,0,0.832,0.168,0.000
961,801,799,0,0.501,0.499,0.000
962,1291,309,0,0.807,0.193,0.000
963,1512,88,0,0.945,0.055,0.000
964,1295,305,0,0.809,0.191,0.000
965,1025,575,0,0.641,0.359,0.000
966,1600,0,0,1.000,0.000,0.000
967,1133,467,0,0.708,0.292,0.000
968,1520,80,0,0.950,0.050,0.000
969,955,645,0,0.597,0.403,0.000
970,1199,401,0,0.749,0.251,0.000
971,1350,250,0,0.844,0.156,0.000
972,1534,66,0,0.959,0.041,0.000
973,1599,1,0,0.999,0.001,0.000
974,1205,395,0,0.753,0.247,0.000
975,1500,100,0,0.938,0.062,0.000
976,1430,170,0,0.894,0.106,0.000
977,1252,348,0,0.782,0.217,0.000
978,1327,273,0,0.829,0.171,0.000
979,967,633,0,0.604,0.396,0.000
980,1390,210,0,0.869,0.131,0.000
981,1369,231,0,0.856,0.144,0.000
982,1146,454,0,0.716,0.284,0.000
983,1189,411,0,0.743,0.257,0.000
984,1426,174,0,0.891,0.109,0.000
985,988,612,0,0.618,0.383,0.000
986,362,1238,0,0.226,0.774,0.000
987,999,601,0,0.624,0.376,0.000
988,1600,0,0,1.000,0.000,0.000
989,932,668,0,0.583,0.417,0.000
990,1467,133,0,0.917,0.083,0.000
991,224,1376,0,0.140,0.860,0.000
992,1236,364,0,0.772,0.228,0.000
993,1139,461,0,0.712,0.288,0.000
994,1580,20,0,0.988,0.013,0.000
995,1228,372,0,0.767,0.233,0.000
996,1404,196,0,0.877,0.122,0.000
997,1450,150,0,0.906,0.094,0.000
998,997,603,0,0.623,0.377,0.000
999,1200,400,0,0.750,0.250,0.000
1000,1485,115,0,0.928,0.072,0.000
1001,1003,597,0,0.627,0.373,0.000
1002,831,769,0,0.519,0.481,0.000
1003,1480,120,0,0.925,0.075,0.000
1004,1169,431,0,0.731,0.269,0.000
1005,858,742,0,0.536,0.464,0.000
1006,1026,574,0,0.641,0.359,0.000
1007,1553,47,0,0.971,0.029,0.000
1008,768,832,0,0.480,0.520,0.000
1009,1294,306,0,0.809,0.191,0.000
1010,1385,215,0,0.866,0.134,0.000
1011,1106,494,0,0.691,0.309,0.000
1012,1338,262,0,0.836,0.164,0.000
1013,1568,32,0,0.980,0.020,0.000
1014,1588,12,0,0.993,0.007,0.000
1015,955,645,0,0.597,0.403,0.000
1016,1426,174,0,0.891,0.109,0.000
1017,1575,25,0,0.984,0.016,0.000
1018,1599,1,0,0.999,0.001,0.000
1019,1366,234,0,0.854,0.146,0.000
1020,1485,115,0,0.928,0.072,0.000
1021,1436,164,0,0.897,0.102,0.000
1022,1151,449,0,0.719,0.281,0.000
1023,1186,414,0,0.741,0.259,0.000
1024,1433,167,0,0.896,0.104,0.000
1025,924,676,0,0.578,0.422,0.000
1026,1554,46,0,0.971,0.029,0.000
1027,1309,291,0,0.818,0.182,0.000
1028,707,893,0,0.442,0.558,0.000
1029,1030,570,0,0.644,0.356,0.000
1030,1264,336,0,0.790,0.210,0.000
1031,1542,58,0,0.964,0.036,0.000
1032,1362,238,0,0.851,0.149,0.000
1033,933,667,0,0.583,0.417,0.000
1034,1578,22,0,0.986,0.014,0.000
1035,1600,0,0,1.000,0.000,0.000
1036,1246,354,0,0.779,0.221,0.000
1037,1276,324,0,0.797,0.203,0.000
1038,1230,370,0,0.769,0.231,0.000
1039,1070,530,0,0.669,0.331,0.000
1040,1553,47,0,0.971,0.029,0.000
1041,1224,376,0,0.765,0.235,0.000
1042,1314,286,0,0.821,0.179,0.000
1043,1404,196,0,0.877,0.122,0.000
1044,1599,1,0,0.999,0.001,0.000
1045,1562,38,0,0.976,0.024,0.000
1046,1096,504,0,0.685,0.315,0.000
1047,1396,204,0,0.873,0.128,0.000
1048,1160,440,0,0.725,0.275,0.000
1049,1529,71,0,0.956,0.044,0.000
1050,924,676,0,0.578,0.422,0.000
1051,1451,149,0,0.907,0.093,0.000
1052,1575,25,0,0.984,0.016,0.000
1053,564,1036,0,0.352,0.647,0.000
1054,1466,134,0,0.916,0.084,0.000
1055,1124,476,0,0.703,0.297,0.000
1056,1015,585,0,0.634,0.366,0.000
1057,1552,48,0,0.970,0.030,0.000
1058,1523,77,0,0.952,0.048,0.000
1059,1524,76,0,0.953,0.048,0.000
1060,369,1231,0,0.231,0.769,0.000
1061,1564,36,0,0.978,0.022,0.000
1062,1276,324,0,0.797,0.203,0.000
1063,1561,39,0,0.976,0.024,0.000
1064,1128,472,0,0.705,0.295,0.000
1065,1026,574,0,0.641,0.359,0.000
1066,1269,331,0,0.793,0.207,0.000
1067,1364,236,0,0.853,0.147,0.000
1068,1353,247,0,0.846,0.154,0.000
1069,1258,342,0,0.786,0.214,0.000
1070,571,1029,0,0.357,0.643,0.000
1071,1440,160,0,0.900,0.100,0.000
1072,1544,56,0,0.965,0.035,0.000
1073,1132,468,0,0.708,0.292,0.000
1074,911,689,0,0.569,0.431,0.000
1075,1321,279,0,0.826,0.174,0.000
1076,1152,448,0,0.720,0.280,0.000
1077,1514,86,0,0.946,0.054,0.000
1078,1555,45,0,0.972,0.028,0.000
1079,1044,556,0,0.652,0.347,0.000
1080,544,1056,0,0.340,0.660,0.000
1081,1119,481,0,0.699,0.301,0.000
1082,1441,159,0,0.901,0.099,0.000
1083,1562,38,0,0.976,0.024,0.000
1084,1248,352,0,0.780,0.220,0.000
1085,1010,590,0,0.631,0.369,0.000
1086,1523,77,0,0.952,0.048,0.000
1087,1050,550,0,0.656,0.344,0.000
1088,1089,511,0,0.681,0.319,0.000
1089,1422,178,0,0.889,0.111,0.000
1090,1551,49,0,0.969,0.031,0.000
1091,1600,0,0,1.000,0.000,0.000
1092,1408,192,0,0.880,0.120,0.000
1093,1278,322,0,0.799,0.201,0.000
1094,1250,350,0,0.781,0.219,0.000
1095,1382,218,0,0.864,0.136,0.000
1096,1335,265,0,0.834,0.166,0.000
1097,1114,486,0,0.696,0.304,0.000
1098,1362,238,0,0.851,0.149,0.000
1099,1182,418,0,0.739,0.261,0.000
1100,1599,1,0,0.999,0.001,0.000
1101,1280,320,0,0.800,0.200,0.000
1102,1474,126,0,0.921,0.079,0.000
1103,970,630,0,0.606,0.394,0.000
1104,1537,63,0,0.961,0.039,0.000
1105,1473,127,0,0.921,0.079,0.000
1106,1436,164,0,0.897,0.102,0.000
1107,704,896,0,0.440,0.560,0.000
1108,1003,597,0,0.627,0.373,0.000
1109,1599,1,0,0.999,0.001,0.000
1110,900,700,0,0.562,0.438,0.000
1111,1312,288,0,0.820,0.180,0.000
1112,1401,199,0,0.876,0.124,0.000
1113,1356,244,0,0.848,0.152,0.000
1114,1584,16,0,0.990,0.010,0.000
1115,1122,478,0,0.701,0.299,0.000
1116,1484,116,0,0.927,0.072,0.000
1117,1248,352,0,0.780,0.220,0.000
1118,981,619,0,0.613,0.387,0.000
1119,1061,539,0,0.663,0.337,0.000
1120,1533,67,0,0.958,0.042,0.000
1121,955,645,0,0.597,0.403,0.000
1122,747,853,0,0.467,0.533,0.000
1123,1005,595,0,0.628,0.372,0.000
1124,1519,81,0,0.949,0.051,0.000
1125,1600,0,0,1.000,0.000,0.000
1126,1538,62,0,0.961,0.039,0.000
1127,1403,197,0,0.877,0.123,0.000
1128,1279,321,0,0.799,0.201,0.000
1129,1149,451,0,0.718,0.282,0.000
1130,1565,35,0,0.978,0.022,0.000
1131,1341,259,0,0.838,0.162,0.000
1132,1353,247,0,0.846,0.154,0.000
1133,1280,320,0,0.800,0.200,0.000
1134,1556,44,0,0.973,0.028,0.000
1135,1106,494,0,0.691,0.309,0.000
1136,1424,176,0,0.890,0.110,0.000
1137,911,689,0,0.569,0.431,0.000
1138,1238,362,0,0.774,0.226,0.000
1139,1045,555,0,0.653,0.347,0.000
1140,1005,595,0,0.628,0.372,0.000
1141,1525,75,0,0.953,0.047,0.000
1142,1206,394,0,0.754,0.246,0.000
1143,1498,102,0,0.936,0.064,0.000
1144,1599,1,0,0.999,0.001,0.000
1145,959,641,0,0.599,0.401,0.000
1146,1023,577,0,0.639,0.361,0.000
1147,1506,94,0,0.941,0.059,0.000
1148,1475,125,0,0.922,0.078,0.000
1149,1600,0,0,1.000,0.000,0.000
1150,1257,343,0,0.786,0.214,0.000
1151,1600,0,0,1.000,0.000,0.000
1152,1070,530,0,0.669,0.331,0.000
1153,1434,166,0,0.896,0.104,0.000
1154,1599,1,0,0.999,0.001,0.000
1155,1386,214,0,0.866,0.134,0.000
1156,1260,340,0,0.787,0.212,0.000
1157,536,1064,0,0.335,0.665,0.000
1158,970,630,0,0.606,0.394,0.000
1159,1528,72,0,0.955,0.045,0.000
1160,1568,32,0,0.980,0.020,0.000
1161,786,814,0,0.491,0.509,0.000
1162,1007,593,0,0.629,0.371,0.000
1163,1004,596,0,0.627,0.372,0.000
1164,1600,0,0,1.000,0.000,0.000
1165,1547,53,0,0.967,0.033,0.000
1166,1600,0,0,1.000,0.000,0.000
1167,1475,125,0,0.922,0.078,0.000
1168,1236,364,0,0.772,0.228,0.000
1169,1498,102,0,0.936,0.064,0.000
1170,1428,172,0,0.892,0.107,0.000
1171,1317,283,0,0.823,0.177,0.000
1172,1442,158,0,0.901,0.099,0.000
1173,1356,244,0,0.848,0.152,0.000
1174,1173,427,0,0.733,0.267,0.000
1175,1090,510,0,0.681,0.319,0.000
1176,1150,450,0,0.719,0.281,0.000
1177,1213,387,0,0.758,0.242,0.000
1178,1411,189,0,0.882,0.118,0.000
1179,760,840,0,0.475,0.525,0.000
1180,1552,48,0,0.970,0.030,0.000
1181,928,672,0,0.580,0.420,0.000
1182,965,635,0,0.603,0.397,0.000
1183,1308,292,0,0.818,0.182,0.000
1184,1527,73,0,0.954,0.046,0.000
1185,1516,84,0,0.948,0.052,0.000
1186,827,773,0,0.517,0.483,0.000
1187,1572,28,0,0.983,0.018,0.000
1188,1005,595,0,0.628,0.372,0.000
1189,1000,600,0,0.625,0.375,0.000
1190,1392,208,0,0.870,0.130,0.000
1191,1251,349,0,0.782,0.218,0.000
1192,1200,400,0,0.750,0.250,0.000
1193,1425,175,0,0.891,0.109,0.000
1194,1062,538,0,0.664,0.336,0.000
1195,1061,539,0,0.663,0.337,0.000
1196,1219,381,0,0.762,0.238,0.000
1197,1334,266,0,0.834,0.166,0.000
1198,1527,73,0,0.954,0.046,0.000
1199,1207,393,0,0.754,0.246,0.000
1200,808,792,0,0.505,0.495,0.000
1201,1299,301,0,0.812,0.188,0.000
1202,1600,0,0,1.000,0.000,0.000
1203,1114,486,0,0.696,0.304,0.000
1204,1599,1,0,0.999,0.001,0.000
1205,1288,312,0,0.805,0.195,0.000
1206,1249,351,0,0.781,0.219,0.000
1207,1095,505,0,0.684,0.316,0.000
1208,1529,71,0,0.956,0.044,0.000
1209,1067,533,0,0.667,0.333,0.000
1210,1503,97,0,0.939,0.061,0.000
1211,1358,242,0,0.849,0.151,0.000
1212,1321,279,0,0.826,0.174,0.000
1213,1362,238,0,0.851,0.149,0.000
1214,1410,190,0,0.881,0.119,0.000
1215,1237,363,0,0.773,0.227,0.000
1216,1272,328,0,0.795,0.205,0.000
1217,1356,244,0,0.848,0.152,0.000
1218,1341,259,0,0.838,0.162,0.000
1219,1541,59,0,0.963,0.037,0.000
1220,1111,489,0,0.694,0.306,0.000
1221,1073,527,0,0.671,0.329,0.000
1222,1315,285,0,0.822,0.178,0.000
1223,1156,444,0,0.723,0.278,0.000
1224,1188,412,0,0.743,0.258,0.000
1225,1599,1,0,0.999,0.001,0.000
1226,1383,217,0,0.864,0.136,0.000
1227,1599,1,0,0.999,0.001,0.000
1228,1003,597,0,0.627,0.373,0.000
1229,1576,24,0,0.985,0.015,0.000
1230,1216,384,0,0.760,0.240,0.000
1231,1348,252,0,0.843,0.158,0.000
1232,1448,152,0,0.905,0.095,0.000
1233,1269,331,0,0.793,0.207,0.000
1234,1283,317,0,0.802,0.198,0.000
1235,1028,572,0,0.642,0.357,0.000
1236,1052,548,0,0.657,0.343,0.000
1237,1265,335,0,0.791,0.209,0.000
1238,1017,583,0,0.636,0.364,0.000
1239,1352,248,0,0.845,0.155,0.000
1240,825,775,0,0.516,0.484,0.000
1241,1534,66,0,0.959,0.041,0.000
1242,944,656,0,0.590,0.410,0.000
1243,1456,144,0,0.910,0.090,0.000
1244,1101,499,0,0.688,0.312,0.000
1245,1526,74,0,0.954,0.046,0.000
1246,987,613,0,0.617,0.383,0.000
1247,933,667,0,0.583,0.417,0.000
1248,1252,348,0,0.782,0.217,0.000
1249,1231,369,0,0.769,0.231,0.000
1250,1260,340,0,0.787,0.212,0.000
1251,1307,293,0,0.817,0.183,0.000
1252,1389,211,0,0.868,0.132,0.000
1253,1380,220,0,0.863,0.138,0.000
1254,1439,161,0,0.899,0.101,0.000
1255,1600,0,0,1.000,0.000,0.000
1256,995,605,0,0.622,0.378,0.000
1257,1565,35,0,0.978,0.022,0.000
1258,1236,364,0,0.772,0.228,0.000
1259,1194,406,0,0.746,0.254,0.000
1260,1350,250,0,0.844,0.156,0.000
1261,1467,133,0,0.917,0.083,0.000
1262,1476,124,0,0.922,0.077,0.000
1263,1234,366,0,0.771,0.229,0.000
1264,1529,71,0,0.956,0.044,0.000
1265,1522,78,0,0.951,0.049,0.000
1266,1327,273,0,0.829,0.171,0.000
1267,1474,126,0,0.921,0.079,0.000
1268,949,651,0,0.593,0.407,0.000
1269,1391,209,0,0.869,0.131,0.000
1270,1451,149,0,0.907,0.093,0.000
1271,1600,0,0,1.000,0.000,0.000
1272,1000,600,0,0.625,0.375,0.000
1273,501,1099,0,0.313,0.687,0.000
1274,1294,306,0,0.809,0.191,0.000
1275,1600,0,0,1.000,0.000,0.000
1276,1153,447,0,0.721,0.279,0.000
1277,1412,188,0,0.882,0.117,0.000
1278,1575,25,0,0.984,0.016,0.000
1279,1498,102,0,0.936,0.064,0.000
1280,1583,17,0,0.989,0.011,0.000
1281,988,612,0,0.618,0.383,0.000
1282,940,660,0,0.588,0.412,0.000
1283,1475,125,0,0.922,0.078,0.000
1284,1350,250,0,0.844,0.156,0.000
1285,1354,246,0,0.846,0.154,0.000
1286,1312,288,0,0.820,0.180,0.000
1287,1218,382,0,0.761,0.239,0.000
1288,1600,0,0,1.000,0.000,0.000
1289,1356,244,0,0.848,0.152,0.000
1290,1382,218,0,0.864,0.136,0.000
1291,1353,247,0,0.846,0.154,0.000
1292,965,635,0,0.603,0.397,0.000
1293,1465,135,0,0.916,0.084,0.000
1294,518,1082,0,0.324,0.676,0.000
1295,1085,515,0,0.678,0.322,0.000
1296,1075,525,0,0.672,0.328,0.000
1297,1599,1,0,0.999,0.001,0.000
1298,1146,454,0,0.716,0.284,0.000
1299,1029,571,0,0.643,0.357,0.000
1300,1403,197,0,0.877,0.123,0.000
1301,1179,421,0,0.737,0.263,0.000
1302,1278,322,0,0.799,0.201,0.000
1303,1572,28,0,0.983,0.018,0.000
1304,1053,547,0,0.658,0.342,0.000
1305,1320,280,0,0.825,0.175,0.000
1306,1031,569,0,0.644,0.356,0.000
1307,1358,242,0,0.849,0.151,0.000
1308,1238,362,0,0.774,0.226,0.000
1309,873,727,0,0.546,0.454,0.000
1310,782,818,0,0.489,0.511,0.000
1311,971,629,0,0.607,0.393,0.000
1312,1161,439,0,0.726,0.274,0.000
1313,666,934,0,0.416,0.584,0.000
1314,1415,185,0,0.884,0.116,0.000
