385,384,1,66.6527
384,383,3,54.7615
384,363,9,18.0888
385,364,9,14.5185
363,343,30,4.87581
343,362,35,31.4925
343,342,42,8.72071
385,386,42,2.36558
386,387,46,25.8858
386,366,47,20.4926
386,367,47,34.5613
387,388,49,33.7706
367,348,51,37.4901
367,368,51,28.4631
366,347,51,35.5706
387,368,51,33.7707
388,369,53,44.4058
388,389,53,25.2191
348,329,54,68.3517
368,349,54,69.1249
369,350,55,75.9191
366,346,55,13.035
347,328,56,32.9307
389,370,57,46.6452
363,382,57,2.96779
389,390,58,23.8724
370,351,60,52.0405
346,327,60,32.4463
390,371,61,60.8807
327,308,62,94.6415
343,322,62,8.58161
346,326,64,16.032
390,391,65,10.6506
326,307,67,67.609
371,352,67,25.757
391,372,68,62.0842
307,288,69,83.7107
322,302,69,16.2744
322,303,69,21.686
342,361,69,12.1895
352,333,70,48.0857
372,353,71,60.8421
352,332,72,22.7862
303,282,72,60.2668
333,314,73,67.2384
326,306,73,11.4187
353,334,74,68.6576
391,392,74,11.6469
306,287,75,84.5516
282,281,75,35.6446
314,295,76,52.2495
332,313,76,43.8753
334,315,77,53.0156
392,373,77,65.7893
287,268,78,62.1931
314,294,79,19.5885
313,294,79,60.8501
295,275,80,25.4614
295,276,80,44.107
373,354,80,67.2343
353,354,80,12.2533
342,341,80,4.46567
315,296,81,37.0042
392,393,81,14.4052
346,325,82,5.5266
276,257,83,59.6679
354,335,83,56.0347
275,256,83,50.4507
334,335,83,11.5399
296,277,84,52.9109
393,374,84,63.4584
275,255,85,21.7721
294,274,85,19.6121
313,293,85,12.0429
257,238,86,61.0718
256,237,86,57.7495
306,286,86,8.11999
322,301,86,6.03774
277,258,87,57.024
325,305,87,21.8823
374,355,87,52.9109
315,316,87,10.5368
286,267,88,107.503
393,394,88,14.3869
255,236,88,54.7915
238,219,89,55.9932
237,218,89,56.6332
258,239,90,55.7709
274,254,90,20.4866
316,297,90,47.1718
281,261,90,7.05647
394,375,91,55.5348
236,217,91,54.286
255,235,91,19.6158
219,200,92,57.6674
218,199,92,53.0588
355,336,92,34.5244
322,321,92,3.35997
239,220,93,57.7308
297,278,93,59.3585
277,278,93,12.3726
305,285,94,15.3625
218,198,94,20.4866
217,198,94,55.836
236,216,94,19.9466
235,216,94,55.6189
199,180,95,63.5484
375,356,95,35.5912
254,234,95,20.036
285,266,96,78.3262
278,259,96,48.1985
293,273,96,9.61699
336,317,96,38.8718
303,284,96,5.43856
216,197,97,57.9996
198,179,97,48.1985
394,395,97,11.7899
235,215,97,19.3823
266,247,98,117.936
382,381,98,2.50168
284,264,99,34.3836
259,240,99,58.0123
239,240,99,12.3876
317,298,99,57.9565
198,178,99,22.9309
179,160,100,60.5789
356,337,100,32.4662
215,196,100,55.8153
234,214,100,20.3752
325,304,100,8.29876
284,265,101,33.3411
264,245,102,57.3536
273,253,102,18.2078
178,159,102,49.2081
265,246,103,102.707
196,177,103,53.9296
214,195,103,49.487
298,279,103,44.5141
337,318,103,49.2081
215,195,103,19.303
245,226,104,121.444
375,376,104,8.12467
178,158,104,22.3497
281,262,104,4.98244
246,227,105,125.994
196,176,105,20.1031
264,244,105,18.6897
214,194,105,22.0015
259,260,105,12.0932
159,140,105,60.8859
244,225,107,89.8493
158,139,107,52.1348
318,299,107,44.0302
356,357,107,8.99735
176,157,108,55.3888
177,157,108,22.9309
194,175,108,51.4024
253,233,108,17.7975
313,292,108,4.53855
158,138,109,20.6081
225,206,109,127.839
299,280,110,58.1088
194,174,110,21.1955
284,263,110,10.571
139,120,110,65.8825
357,338,111,39.5979
337,338,111,9.6592
175,156,111,61.2495
138,119,112,50.9614
157,137,113,22.4997
