Year Number,Cell Numbers
1,37,54,83,114,116,128,158,161,169,196,203,220,253,311,325,330,363,372,383,403,412,435,450,455,467,517,519,555,565,579,610,675,676,679,711,716,718,725,730,734,770,780,792,812,823,843,875,911,929,959,969,987,999,1033,1034,1068,1077,1125,1145,1146,1204,1221,1232,1275,1281,1282,1328,1343,1350,1406,1411,1424,1429,1430,1439,1453,1454,1465,1532,1533,1569
