Year Number,Cell Numbers
1,54,60,78,89,108,164,175,220,235,274,333,348,363,372,396,436,437,447,450,467,492,512,513,547,576,579,585,610,638,667,676,718,725,730,753,770,788,790,837,852,855,860,862,869,875,887,902,932,943,964,993,1014,1044,1065,1068,1107,1114,1133,1186,1195,1200,1204,1217,1232,1273,1275,1282,1313,1316,1343,1350,1352,1367,1395,1406,1411,1413,1429,1447,1451,1533
