Year Number,Cell Numbers
1,54,80,83,116,123,128,161,175,203,220,253,268,286,296,313,330,333,348,363,435,450,467,495,504,517,554,579,634,643,647,675,676,701,711,718,725,770,790,802,812,885,911,929,964,969,981,987,993,999,1015,1034,1061,1065,1068,1125,1142,1145,1204,1221,1232,1252,1275,1282,1292,1303,1311,1328,1350,1406,1411,1413,1429,1430,1439,1453,1454,1498,1533,1543,1548,1569
