Year Number,Cell Numbers
1,37,54,80,83,87,116,158,175,203,220,247,253,258,325,335,348,356,363,372,433,435,450,467,492,517,547,554,579,585,586,601,616,638,676,679,697,701,707,718,725,730,770,780,788,792,812,875,884,929,964,969,987,1020,1034,1068,1125,1146,1221,1233,1275,1282,1292,1313,1325,1326,1328,1343,1350,1391,1402,1406,1411,1426,1429,1430,1439,1524,1533,1542,1543,1573
