48,68,9,10.122
48,67,16,8.75907
68,87,21,12.0317
67,88,24,18.5265
87,108,30,17.1302
88,107,36,12.6006
108,127,39,16.9782
107,128,45,15.7399
48,47,45,2.19475
127,148,48,15.9186
128,147,54,17.4368
48,69,59,2.38938
148,168,60,8.65626
148,167,62,12.8994
167,188,68,24.2648
168,188,68,13.3921
188,208,73,20.7098
168,187,77,8.68024
208,228,82,11.6406
48,49,85,1.25185
208,229,87,10.1445
68,89,87,1.89343
228,249,88,25.982
249,269,95,15.0202
229,248,96,16.0478
188,207,99,4.71378
188,209,100,4.43987
269,289,104,11.4598
249,268,107,7.83502
87,106,109,1.71209
269,290,110,9.83514
168,189,111,2.81112
289,310,113,15.7861
148,169,114,2.18381
107,126,114,1.89802
290,309,116,24.571
89,109,116,3.45396
48,28,116,0.911366
67,86,117,1.48817
127,146,118,1.86251
48,27,121,1.39251
310,329,124,13.9852
329,330,128,28.0892
208,227,129,2.7825
108,129,129,1.52595
67,66,129,1.02957
128,149,132,1.73643
269,270,133,2.81579
147,166,137,1.87043
330,350,141,7.86397
330,351,142,10.4204
269,288,143,3.14591
330,331,144,6.60059
69,90,151,1.57777
351,372,153,13.2891
167,186,153,1.66989
351,371,155,8.01693
69,70,155,1.09143
48,29,157,1.00389
372,393,159,26.3897
90,111,161,15.316
351,352,161,5.32084
330,349,161,4.40885
229,250,163,1.91538
371,392,164,17.3459
90,110,164,8.15776
330,311,165,3.82794
111,132,166,31.4938
352,373,167,26.4949
70,91,168,11.4194
373,394,172,28.6554
132,153,172,26.139
110,131,172,19.6985
350,370,172,3.32694
91,112,174,27.6113
47,46,176,0.813292
153,174,177,28.5794
131,152,177,30.7491
110,130,178,7.33523
