1092,1053,6,22.347
1053,1014,13,22.347
1014,975,20,22.347
1092,1052,21,4.70534
1092,1093,21,4.70534
1093,1054,28,22.347
1053,1013,28,4.70534
1053,1054,28,4.70534
1054,1015,35,22.347
1013,974,35,22.347
1014,974,35,4.70534
1014,1015,35,4.70534
975,936,37,8.53217
1093,1094,43,4.70534
1094,1055,50,22.347
1054,1055,50,4.70534
1013,973,50,4.70534
1015,976,52,8.53217
974,935,52,8.53217
936,897,54,8.53217
973,934,64,16.9184
1055,1016,65,11.6007
1094,1095,65,4.82969
976,937,67,11.6007
935,896,67,11.6007
897,858,68,11.6007
1095,1056,74,16.9184
934,895,77,11.6007
1016,977,78,11.6007
896,857,80,11.6007
937,898,80,11.6007
858,819,81,11.6007
1056,1017,87,11.6007
1092,1051,87,1.58665
1092,1133,87,1.58665
895,856,90,11.6007
977,938,91,11.6007
1051,1012,92,31.4909
898,859,93,11.6007
857,818,93,11.6007
973,933,94,2.50933
1017,978,100,11.6007
933,894,103,16.9184
856,817,103,11.6007
1092,1132,103,0.949251
1092,1091,103,0.949251
938,899,104,11.6007
1095,1096,105,2.50933
818,779,106,11.6007
1051,1011,108,4.82969
1133,1134,108,4.82969
1011,972,113,31.4909
978,939,113,11.6007
1012,972,113,4.82969
1096,1057,114,16.9184
894,855,116,11.6007
817,778,116,11.6007
1057,1018,126,14.1367
778,739,127,14.1367
855,816,127,14.1367
1011,971,129,5.21535
1134,1135,129,5.21535
933,893,131,3.39125
971,932,135,26.2413
1018,979,137,14.1367
816,777,138,14.1367
1096,1097,139,3.39125
893,854,142,14.1367
777,738,149,14.1367
1097,1058,150,14.1367
854,815,153,14.1367
971,931,159,3.39125
1135,1136,159,3.39125
738,699,160,14.1367
1058,1019,161,14.1367
815,776,164,14.1367
931,892,165,26.2413
932,892,165,3.39125
1092,1131,168,0.861476
892,853,171,26.2413
1051,1010,173,1.68595
1133,1174,173,1.68595
776,737,175,14.1367
853,814,181,23.01
737,698,184,23.01
931,891,187,4.63458
1136,1137,187,4.63458
814,775,188,23.01
1132,1173,189,1.56148
1091,1050,189,1.56148
891,852,190,63.1348
698,659,191,23.01
852,813,193,63.1348
1174,1175,193,5.05189
1010,970,193,5.05189
1137,1098,194,23.01
775,736,195,23.01
813,774,200,23.01
1098,1059,201,23.01
736,697,202,23.01
1132,1172,206,0.923457
1091,1090,206,0.923457
774,735,207,23.01
891,851,209,4.63458
697,658,209,23.01
851,812,212,63.1348
852,812,212,4.63458
735,696,214,23.01
970,930,215,4.63458
1175,1176,215,4.63458
658,619,216,23.01
812,773,219,23.01
696,657,221,23.01
773,734,226,23.01
657,618,228,23.01
851,811,231,4.63458
734,695,233,23.01
618,579,235,23.01
930,890,237,4.63458
1176,1177,237,4.63458
811,772,238,23.01
1177,1138,240,63.1348
695,656,240,23.01
772,733,244,28.6005
1138,1099,245,28.6005
656,617,245,28.6005
733,694,249,28.6005
617,578,250,28.6005
694,655,254,28.6005
578,539,255,28.6005
890,850,259,4.61602
1177,1178,259,4.61602
655,616,259,28.6005
1178,1139,264,28.6005
616,577,264,28.6005
1174,1215,264,1.53208
1010,969,264,1.53208
577,538,269,28.6005
1132,1171,277,0.772779
1091,1130,277,0.772779
850,810,281,4.61602
1173,1214,281,1.53208
1050,1009,281,1.53208
810,771,283,81.1973
1215,1216,286,4.61602
969,929,286,4.61602
771,732,288,28.6005
732,693,293,28.6005
693,654,298,28.6005
1090,1049,298,1.53208
810,770,303,4.23884
654,615,303,28.2256
770,731,309,28.2256
1216,1217,309,4.23884
929,889,309,4.23884
615,576,309,28.2256
731,692,315,28.2256
576,537,315,28.2256
1090,1089,318,0.823012
692,653,321,28.2256
653,614,327,28.2256
1217,1218,333,4.23884
889,849,333,4.23884
614,575,333,28.2256
1218,1179,335,80.2808
575,536,339,28.2256
536,497,345,28.2256
497,458,351,28.2256
1218,1219,357,4.23884
849,809,357,4.23884
458,419,357,28.2256
1219,1180,363,27.2931
1180,1141,369,27.2931
1215,1256,372,1.20439
969,928,372,1.20439
1141,1102,375,27.2931
1102,1063,381,27.2931
809,769,383,3.9638
769,730,385,77.7498
730,691,387,77.7498
1063,1024,387,27.2931
1024,985,389,77.7498
985,946,391,83.1732
1009,968,391,1.20439
946,907,393,83.1732
691,652,393,27.2931
907,868,395,83.1732
1215,1255,395,0.710071
868,829,397,83.1732
1216,1257,397,1.20439
929,888,397,1.20439
829,790,399,83.1732
652,613,399,27.2931
1090,1129,400,0.651632
790,751,401,83.1732
751,712,403,83.1732
1049,1008,403,1.29313
613,574,405,27.2931
712,673,405,83.1732
673,634,407,83.1732
769,729,409,3.9638
634,595,409,83.1732
729,690,411,77.7498
730,690,411,3.9638
574,535,411,27.2931
595,556,411,83.1732
556,517,413,83.1732
1024,984,413,3.9638
1024,1025,413,3.9638
985,945,413,4.25531
985,986,413,4.25531
517,478,415,83.1732
986,947,415,83.1732
945,906,415,83.1732
