85,106,7,17.7645
106,127,13,23.5888
85,86,16,5.95285
127,148,22,15.9186
86,107,24,19.7289
127,147,31,5.63925
107,128,33,15.7399
148,168,34,8.65626
86,87,35,5.45688
148,167,36,10.6477
85,105,41,2.42012
167,188,43,21.624
168,188,43,12.4054
87,108,44,17.1302
106,126,44,2.75311
168,187,54,7.28187
87,88,61,4.47188
126,146,78,3.18323
105,125,78,2.93758
168,189,87,2.81112
148,169,90,2.18381
85,66,92,1.64793
146,166,110,3.14341
66,67,111,5.49478
86,67,111,1.58001
125,145,112,2.98547
148,149,118,1.08704
85,65,122,0.953484
87,68,125,1.81221
167,186,132,1.66989
85,104,135,1.19691
108,129,141,1.52595
85,84,142,0.799523
145,165,145,3.12461
108,109,151,0.99339
88,89,154,1.11566
187,206,162,1.40384
189,210,166,1.85201
104,124,167,3.18449
105,124,167,1.21459
169,190,173,1.74171
