301,281,14,6.81536
301,321,20,4.83962
301,302,21,4.67429
301,282,25,5.49917
301,322,31,4.46027
321,341,38,5.69313
322,342,47,6.31404
342,361,54,21.4697
322,343,68,3.75
343,362,70,107.254
361,381,78,3.87471
322,303,79,2.60872
343,363,81,7.9029
363,382,87,24.9052
363,383,91,10.9499
363,384,112,4.68461
363,364,115,2.98487
303,304,136,2.12379
304,284,146,10.8601
303,284,146,2.54005
304,305,151,7.04773
284,263,152,25.9095
284,264,153,16.6646
304,325,153,8.32394
263,262,155,39.9191
264,244,157,27.9402
305,286,157,24.3636
264,245,158,28.7407
305,326,158,21.6399
284,265,158,11.8472
245,226,160,78.6809
286,267,160,59.4054
265,246,161,59.5997
244,225,161,44.5315
264,243,161,18.861
326,327,162,31.7941
225,206,163,110.593
244,224,163,17.5933
286,287,163,17.5544
326,307,163,28.4786
265,266,165,14.7779
307,288,166,53.6443
326,347,166,18.9146
266,247,167,81.7528
287,268,167,45.7019
327,328,167,23.1395
243,223,167,17.9308
243,222,168,20.5434
224,205,169,24.4027
223,204,171,38.7238
223,203,172,20.8912
222,221,173,20.2007
222,202,175,16.0951
222,201,177,17.4596
328,329,178,9.99741
347,368,179,11.6553
384,385,180,1.51627
203,183,181,26.5234
347,367,182,6.82507
202,182,184,22.0373
281,261,184,0.667621
201,181,187,11.7083
368,349,187,15.6344
367,366,190,14.0931
367,387,195,8.112
349,350,214,3.78309
350,351,258,2.07014
183,164,277,1.3721
351,332,307,2.78635
351,352,311,1.82076
352,333,334,6.15623
332,333,334,3.77081
352,353,336,4.08276
333,334,349,6.74091
353,354,353,6.17151
