289,288,15,6.28552
289,308,17,8.18438
289,309,20,4.92881
289,268,41,3.42463
288,269,43,5.22138
309,310,45,4.1398
309,290,47,5.26556
309,329,51,3.27402
309,330,61,3.87571
289,270,72,2.1937
268,249,74,4.65406
249,248,86,8.51396
329,349,89,2.70074
329,350,94,3.4192
349,369,123,3.18864
248,229,126,3.98506
349,370,129,3.81096
248,228,129,2.61495
248,267,130,3.50327
248,247,131,2.4581
349,368,135,3.27439
369,389,141,5.85314
369,388,144,6.7618
350,351,148,1.94069
308,307,151,0.823761
369,390,151,5.11724
248,227,153,2.23721
350,331,153,2.51723
368,387,154,7.61905
288,287,156,0.781725
368,367,156,4.90493
370,371,159,3.37333
370,391,170,3.5219
227,208,172,7.65601
330,311,177,1.28859
367,386,179,6.31819
