8,29,7,19.1188
29,48,14,21.1186
8,28,16,6.07953
48,68,24,10.122
29,49,27,5.06525
48,67,31,8.75907
68,87,36,12.0317
67,88,39,18.5265
8,9,44,2.25275
87,108,45,17.1302
88,107,51,12.6006
49,69,51,4.17412
108,127,54,16.9782
107,128,60,15.7399
48,47,60,2.19475
127,148,63,17.8681
128,147,67,21.3017
147,168,74,20.6101
148,168,74,9.17612
148,167,74,12.8994
167,188,80,24.2648
69,89,80,3.50433
188,208,85,20.7098
168,187,91,8.68024
208,228,94,11.6406
8,27,96,1.56129
208,229,99,10.1445
228,249,100,25.982
249,269,107,15.0202
29,50,107,1.46753
229,248,108,16.0478
89,109,109,3.45396
188,207,111,4.71378
188,209,112,4.43987
50,70,115,13.0191
249,268,119,7.83502
269,290,122,10.7686
87,106,122,1.9121
50,71,124,9.1878
9,30,124,1.90469
70,90,125,10.6242
168,189,125,3.01408
107,126,126,2.12298
290,309,128,27.991
70,91,128,11.4194
148,169,128,2.32553
67,86,129,1.65547
8,7,129,0.882829
71,92,130,25.7417
127,146,130,2.07815
309,310,133,21.5808
109,129,133,4.34689
91,112,134,27.6113
90,111,135,15.316
92,113,136,25.6127
90,110,138,8.15776
111,132,140,31.4938
208,227,140,2.7825
113,134,141,29.3358
30,51,141,8.49019
67,66,141,1.02957
310,329,144,13.9852
71,72,144,5.21748
269,270,144,2.81579
128,149,145,1.73643
110,131,146,19.6985
134,155,146,32.1069
329,330,148,28.0892
147,166,148,1.87043
9,10,150,1.00713
131,152,151,30.7491
155,176,151,32.1069
72,93,151,23.1697
269,288,154,3.14591
176,197,156,28.6879
152,173,157,28.0429
93,114,157,27.1552
330,350,161,7.86397
173,194,162,28.3644
114,135,162,32.9175
197,218,162,27.3184
330,351,162,10.4204
330,331,164,6.60059
167,186,164,1.66989
51,52,165,4.32919
134,154,165,4.21029
135,156,167,32.125
218,239,167,28.7104
30,31,167,2.33021
131,151,168,4.73002
72,73,168,4.22465
194,215,168,27.0555
152,172,170,5.31706
155,175,170,4.21029
154,175,170,32.9222
156,177,172,30.1141
239,260,172,30.5153
351,372,173,13.2891
176,196,174,4.52649
229,250,174,1.91538
172,193,175,29.3775
73,94,175,22.9783
351,371,175,8.01693
