61,82,8,16.2531
82,103,12,36.2768
61,81,17,5.81123
103,124,20,18.6769
81,102,21,39.828
124,145,26,24.7484
102,123,29,18.7392
103,104,30,5.73747
145,166,33,21.6273
82,83,34,3.85826
123,144,35,24.7185
104,125,37,21.5816
166,187,41,19.6393
125,146,43,23.708
144,165,43,19.573
81,101,44,3.81209
187,208,48,23.2647
146,167,49,24.5561
104,105,50,5.17498
101,122,51,20.7932
167,188,56,21.624
83,84,56,4.58463
122,143,57,24.5644
105,126,57,22.6239
165,186,57,10.6032
208,228,58,10.1464
126,147,63,27.4104
228,249,64,25.982
208,229,64,10.1445
61,62,65,1.60799
143,164,66,17.5064
105,106,69,5.64843
147,168,70,20.6101
249,269,71,15.0202
187,207,71,3.59849
84,85,73,6.32763
229,248,73,16.0478
106,127,75,26.3047
101,121,80,2.95969
127,148,83,17.8681
249,268,83,7.83502
122,142,84,3.12517
269,290,86,9.83514
85,86,88,6.71561
106,107,88,5.36623
188,209,89,4.43987
164,185,90,5.97724
290,309,92,24.571
107,128,96,17.6998
142,163,96,12.4849
309,310,98,19.1959
86,87,105,6.14784
208,227,107,2.4839
310,329,110,12.2445
121,141,111,3.22756
269,270,111,2.54303
87,108,113,19.2874
329,330,114,25.2372
310,330,114,6.37203
62,63,114,2.07695
186,206,118,1.65901
168,189,121,3.01408
188,189,121,1.71466
269,288,122,3.14591
141,162,124,11.9322
87,88,127,4.98005
330,350,128,7.86397
330,351,129,10.4204
330,331,130,6.60059
164,184,131,1.67707
83,64,137,1.52813
351,372,140,13.2891
229,250,141,1.91538
351,371,142,8.01693
84,65,144,1.73371
372,393,146,26.3897
330,349,147,4.40885
148,169,147,2.32553
168,169,147,1.37144
351,352,148,5.32084
371,392,151,17.3459
330,311,152,3.82794
352,373,154,26.4949
141,161,154,2.41372
85,66,156,1.81861
373,394,159,28.6554
350,370,159,3.32694
228,247,159,1.49188
371,391,167,4.11128
209,230,167,1.86231
352,353,168,5.08168
331,332,169,2.60652
148,149,171,1.17602
373,374,172,5.6038
